N,aimed_PNbig,Nbig,Nsmall,NA,aimed_PAbig,NAbig,NAsmall,NBbig,NBsmall,PA,PAbig,PNbig,PABbig,PABsmall,diff_PAB_bigsmall,congruent,cong_tr_ix,side_cloud1,trial_family,total_elem,total_shapeA,total_shapeB,prop_shapeA_total,elem1,shapeA1,shapeB1,elem2,shapeA2,shapeB2,prop_elem_L_R,prop_shapeA_L_R,trial_ix,stimulus_type,resp_type,block_type,left_opt_best,best_opt,left_best,best_resp,trial_nb,block_nb,block_length,elem_look_at,resp_modality,switch_family,switch_type,same_resp_as_previous,transition_trials,transition_stimulus,transition_response,allow_break
75,0.52,39,36,25,0.48,12,13,27,23,0.333333333333333,0.48,0.52,0.444444444444444,0.565217391304348,-0.120772946859903,0,12,2,12,75,25,50,0.333333333333333,36,13,23,39,12,27,0.48,0.52,12,1,1,1,0,2,0,2,340,47,10,0,0,0,0,1,0,0,0,0
85,0.54,46,39,37,0.46,17,20,29,19,0.435294117647059,0.459459459459459,0.541176470588235,0.586206896551724,1.05263157894737,-0.466424682395644,0,44,1,44,85,37,48,0.435294117647059,46,17,29,39,20,19,0.541176470588235,0.459459459459459,44,1,1,1,1,1,1,1,341,47,10,0,0,0,0,0,0,0,0,0
75,0.56,43,32,40,0.48,19,21,24,11,0.533333333333333,0.475,0.573333333333333,0.791666666666667,1.90909090909091,-1.11742424242424,0,30,2,30,75,40,35,0.533333333333333,32,21,11,43,19,24,0.426666666666667,0.525,30,1,1,1,0,2,0,2,342,47,10,0,0,0,0,0,0,0,0,0
75,0.52,39,36,42,0.54,23,19,16,17,0.56,0.547619047619048,0.52,1.4375,1.11764705882353,0.319852941176471,1,18,2,74,75,42,33,0.56,36,19,17,39,23,16,0.48,0.452380952380952,74,1,1,1,0,2,0,2,343,47,10,0,0,0,0,1,0,0,0,0
75,0.52,39,36,34,0.48,16,18,23,18,0.453333333333333,0.470588235294118,0.52,0.695652173913043,1,-0.304347826086957,0,14,2,14,75,34,41,0.453333333333333,36,18,18,39,16,23,0.48,0.529411764705882,14,1,1,1,0,2,0,2,344,47,10,0,0,0,0,1,0,0,0,0
65,0.54,36,29,28,0.52,15,13,21,16,0.430769230769231,0.535714285714286,0.553846153846154,0.714285714285714,0.8125,-0.0982142857142857,1,7,2,63,65,28,37,0.430769230769231,29,13,16,36,15,21,0.446153846153846,0.464285714285714,63,1,1,1,0,2,0,2,345,47,10,0,0,0,0,1,0,0,0,0
85,0.56,48,37,33,0.56,19,14,29,23,0.388235294117647,0.575757575757576,0.564705882352941,0.655172413793103,0.608695652173913,0.0464767616191903,1,53,1,109,85,33,52,0.388235294117647,48,19,29,37,14,23,0.564705882352941,0.575757575757576,109,1,1,1,1,1,1,1,346,47,10,0,0,0,0,0,0,0,0,0
85,0.54,46,39,37,0.54,20,17,26,22,0.435294117647059,0.540540540540541,0.541176470588235,0.769230769230769,0.772727272727273,-0.00349650349650343,1,44,1,100,85,37,48,0.435294117647059,46,20,26,39,17,22,0.541176470588235,0.540540540540541,324,2,1,2,1,1,1,1,347,48,10,1,0,1,1,1,1,1,0,0
85,0.56,48,37,36,0.52,19,17,29,20,0.423529411764706,0.527777777777778,0.564705882352941,0.655172413793103,0.85,-0.194827586206897,1,51,2,107,85,36,49,0.423529411764706,37,17,20,48,19,29,0.435294117647059,0.472222222222222,331,2,1,2,0,2,0,2,348,48,10,1,0,0,0,0,0,0,0,0
75,0.56,43,32,30,0.52,16,14,27,18,0.4,0.533333333333333,0.573333333333333,0.592592592592593,0.777777777777778,-0.185185185185185,1,27,1,83,75,30,45,0.4,43,16,27,32,14,18,0.573333333333333,0.533333333333333,307,2,1,2,1,1,1,1,349,48,10,1,0,0,0,0,0,0,0,0
85,0.56,48,37,35,0.54,19,16,29,21,0.411764705882353,0.542857142857143,0.564705882352941,0.655172413793103,0.761904761904762,-0.106732348111658,1,52,1,108,85,35,50,0.411764705882353,48,19,29,37,16,21,0.564705882352941,0.542857142857143,332,2,1,2,1,1,1,1,350,48,10,1,0,0,0,1,0,0,0,0
75,0.52,39,36,41,0.56,23,18,16,18,0.546666666666667,0.560975609756098,0.52,1.4375,1,0.4375,1,19,1,75,75,41,34,0.546666666666667,39,23,16,36,18,18,0.52,0.560975609756098,299,2,1,2,1,1,1,1,351,48,10,1,0,0,0,1,0,0,0,0
65,0.52,34,31,30,0.48,14,16,20,15,0.461538461538462,0.466666666666667,0.523076923076923,0.7,1.06666666666667,-0.366666666666667,0,1,2,1,65,30,35,0.461538461538462,31,16,15,34,14,20,0.476923076923077,0.533333333333333,225,2,1,2,1,1,1,1,352,48,10,1,0,0,0,1,0,0,0,0
75,0.52,39,36,33,0.54,18,15,21,21,0.44,0.545454545454545,0.52,0.857142857142857,0.714285714285714,0.142857142857143,1,15,2,71,75,33,42,0.44,36,15,21,39,18,21,0.48,0.454545454545455,295,2,1,2,0,2,0,2,353,48,10,1,0,0,0,0,0,0,0,0
75,0.54,41,34,30,0.44,13,17,28,17,0.4,0.433333333333333,0.546666666666667,0.464285714285714,1,-0.535714285714286,0,23,1,23,75,30,45,0.4,41,13,28,34,17,17,0.546666666666667,0.433333333333333,247,2,1,2,0,2,0,2,354,48,10,1,0,0,0,1,0,0,0,0
75,0.52,39,36,42,0.54,23,19,16,17,0.56,0.547619047619048,0.52,1.4375,1.11764705882353,0.319852941176471,1,18,2,74,75,42,33,0.56,36,19,17,39,23,16,0.48,0.452380952380952,298,2,1,2,0,2,0,2,355,48,10,1,0,0,0,1,0,0,0,0
65,0.54,36,29,26,0.56,15,11,21,18,0.4,0.576923076923077,0.553846153846154,0.714285714285714,0.611111111111111,0.103174603174603,1,9,1,65,65,26,39,0.4,36,15,21,29,11,18,0.553846153846154,0.576923076923077,289,2,1,2,1,1,1,1,356,48,10,1,0,0,0,0,0,0,0,1
65,0.56,37,28,25,0.46,11,14,26,14,0.384615384615385,0.44,0.569230769230769,0.423076923076923,1,-0.576923076923077,0,11,2,11,65,25,40,0.384615384615385,28,14,14,37,11,26,0.430769230769231,0.56,11,1,1,1,0,2,0,2,357,49,8,0,0,1,2,0,1,1,0,0
85,0.54,46,39,35,0.44,15,20,31,19,0.411764705882353,0.428571428571429,0.541176470588235,0.483870967741935,1.05263157894737,-0.568760611205433,0,45,2,45,85,35,50,0.411764705882353,39,20,19,46,15,31,0.458823529411765,0.571428571428571,45,1,1,1,0,2,0,2,358,49,8,0,0,0,0,1,0,0,0,0
85,0.52,45,40,50,0.52,26,24,19,16,0.588235294117647,0.52,0.529411764705882,1.36842105263158,1.5,-0.131578947368421,1,38,2,94,85,50,35,0.588235294117647,40,24,16,45,26,19,0.470588235294118,0.48,94,1,1,1,0,2,0,2,359,49,8,0,0,0,0,1,0,0,0,0
75,0.54,41,34,40,0.46,18,22,23,12,0.533333333333333,0.45,0.546666666666667,0.782608695652174,1.83333333333333,-1.05072463768116,0,25,2,25,75,40,35,0.533333333333333,34,22,12,41,18,23,0.453333333333333,0.55,25,1,1,1,0,2,0,2,360,49,8,0,0,0,0,1,0,0,0,0
75,0.52,39,36,33,0.46,15,18,24,18,0.44,0.454545454545455,0.52,0.625,1,-0.375,0,15,2,15,75,33,42,0.44,36,18,18,39,15,24,0.48,0.545454545454545,15,1,1,1,0,2,0,2,361,49,8,0,0,0,0,1,0,0,0,0
85,0.52,45,40,46,0.56,26,20,19,20,0.541176470588235,0.565217391304348,0.529411764705882,1.36842105263158,1,0.368421052631579,1,40,2,96,85,46,39,0.541176470588235,40,20,20,45,26,19,0.470588235294118,0.434782608695652,96,1,1,1,0,2,0,2,362,49,8,0,0,0,0,1,0,0,0,0
85,0.56,48,37,36,0.48,17,19,31,18,0.423529411764706,0.472222222222222,0.564705882352941,0.548387096774194,1.05555555555556,-0.507168458781362,0,51,2,51,85,36,49,0.423529411764706,37,19,18,48,17,31,0.435294117647059,0.527777777777778,51,1,1,1,0,2,0,2,363,49,8,0,0,0,0,1,0,0,0,0
75,0.54,41,34,39,0.56,22,17,19,17,0.52,0.564102564102564,0.546666666666667,1.15789473684211,1,0.157894736842105,1,26,1,82,75,39,36,0.52,41,22,19,34,17,17,0.546666666666667,0.564102564102564,82,1,1,1,1,1,1,1,364,49,8,0,0,0,0,0,0,0,0,0
75,0.54,41,34,30,0.56,17,13,24,21,0.4,0.566666666666667,0.546666666666667,0.708333333333333,0.619047619047619,0.0892857142857143,1,23,1,79,75,30,45,0.4,41,17,24,34,13,21,0.546666666666667,0.566666666666667,191,1,2,3,1,1,0,2,365,50,8,0,1,2,3,0,1,0,1,0
65,0.56,37,28,25,0.54,14,11,23,17,0.384615384615385,0.56,0.569230769230769,0.608695652173913,0.647058823529412,-0.0383631713554987,1,11,2,67,65,25,40,0.384615384615385,28,11,17,37,14,23,0.430769230769231,0.44,179,1,2,3,0,2,1,1,366,50,8,0,1,0,0,0,0,0,0,0
65,0.52,34,31,37,0.46,17,20,17,11,0.569230769230769,0.459459459459459,0.523076923076923,1,1.81818181818182,-0.818181818181818,0,5,2,5,65,37,28,0.569230769230769,31,20,11,34,17,17,0.476923076923077,0.540540540540541,117,1,2,3,0,2,1,1,367,50,8,0,1,0,0,1,0,0,0,0
75,0.54,41,34,40,0.54,22,18,19,16,0.533333333333333,0.55,0.546666666666667,1.15789473684211,1.125,0.0328947368421053,1,25,2,81,75,40,35,0.533333333333333,34,18,16,41,22,19,0.453333333333333,0.45,193,1,2,3,0,2,1,1,368,50,8,0,1,0,0,1,0,0,0,0
65,0.54,36,29,27,0.46,12,15,24,14,0.415384615384615,0.444444444444444,0.553846153846154,0.5,1.07142857142857,-0.571428571428571,0,8,1,8,65,27,38,0.415384615384615,36,12,24,29,15,14,0.553846153846154,0.444444444444444,120,1,2,3,1,1,0,2,369,50,8,0,1,0,0,0,0,0,0,0
85,0.56,48,37,46,0.52,24,22,24,15,0.541176470588235,0.521739130434783,0.564705882352941,1,1.46666666666667,-0.466666666666667,1,54,1,110,85,46,39,0.541176470588235,48,24,24,37,22,15,0.564705882352941,0.521739130434783,222,1,2,3,1,1,0,2,370,50,8,0,1,0,0,1,0,0,0,0
75,0.56,43,32,37,0.44,16,21,27,11,0.493333333333333,0.432432432432432,0.573333333333333,0.592592592592593,1.90909090909091,-1.31649831649832,0,32,1,32,75,37,38,0.493333333333333,43,16,27,32,21,11,0.573333333333333,0.432432432432432,144,1,2,3,1,1,0,2,371,50,8,0,1,0,0,1,0,0,0,0
85,0.56,48,37,35,0.54,19,16,29,21,0.411764705882353,0.542857142857143,0.564705882352941,0.655172413793103,0.761904761904762,-0.106732348111658,1,52,1,108,85,35,50,0.411764705882353,48,19,29,37,16,21,0.564705882352941,0.542857142857143,220,1,2,3,1,1,0,2,372,50,8,0,1,0,0,1,0,0,0,0
85,0.56,48,37,24,0.54,13,11,35,26,0.282352941176471,0.541666666666667,0.564705882352941,0.371428571428571,0.423076923076923,-0.0516483516483516,1,50,1,106,85,24,61,0.282352941176471,48,13,35,37,11,26,0.564705882352941,0.541666666666667,106,1,1,1,1,1,1,1,373,51,8,0,0,2,4,0,1,0,1,0
65,0.52,34,31,35,0.56,20,15,14,16,0.538461538461538,0.571428571428571,0.523076923076923,1.42857142857143,0.9375,0.491071428571429,1,6,1,62,65,35,30,0.538461538461538,34,20,14,31,15,16,0.523076923076923,0.571428571428571,62,1,1,1,1,1,1,1,374,51,8,0,0,0,0,1,0,0,0,0
85,0.56,48,37,36,0.52,19,17,29,20,0.423529411764706,0.527777777777778,0.564705882352941,0.655172413793103,0.85,-0.194827586206897,1,51,2,107,85,36,49,0.423529411764706,37,17,20,48,19,29,0.435294117647059,0.472222222222222,107,1,1,1,0,2,0,2,375,51,8,0,0,0,0,0,0,0,0,0
85,0.52,45,40,50,0.48,24,26,21,14,0.588235294117647,0.48,0.529411764705882,1.14285714285714,1.85714285714286,-0.714285714285714,0,38,2,38,85,50,35,0.588235294117647,40,26,14,45,24,21,0.470588235294118,0.52,38,1,1,1,0,2,0,2,376,51,8,0,0,0,0,1,0,0,0,0
85,0.54,46,39,48,0.52,25,23,21,16,0.564705882352941,0.520833333333333,0.541176470588235,1.19047619047619,1.4375,-0.24702380952381,1,46,1,102,85,48,37,0.564705882352941,46,25,21,39,23,16,0.541176470588235,0.520833333333333,102,1,1,1,1,1,1,1,377,51,8,0,0,0,0,0,0,0,0,0
75,0.52,39,36,24,0.46,11,13,28,23,0.32,0.458333333333333,0.52,0.392857142857143,0.565217391304348,-0.172360248447205,0,13,2,13,75,24,51,0.32,36,13,23,39,11,28,0.48,0.541666666666667,13,1,1,1,0,2,0,2,378,51,8,0,0,0,0,0,0,0,0,0
65,0.52,34,31,37,0.54,20,17,14,14,0.569230769230769,0.540540540540541,0.523076923076923,1.42857142857143,1.21428571428571,0.214285714285714,1,5,2,61,65,37,28,0.569230769230769,31,17,14,34,20,14,0.476923076923077,0.459459459459459,61,1,1,1,0,2,0,2,379,51,8,0,0,0,0,1,0,0,0,0
85,0.54,46,39,26,0.48,12,14,34,25,0.305882352941176,0.461538461538462,0.541176470588235,0.352941176470588,0.56,-0.207058823529412,0,41,1,41,85,26,59,0.305882352941176,46,12,34,39,14,25,0.541176470588235,0.461538461538462,41,1,1,1,1,1,1,1,380,51,8,0,0,0,0,0,0,0,0,0
75,0.52,39,36,32,0.56,18,14,21,22,0.426666666666667,0.5625,0.52,0.857142857142857,0.636363636363636,0.220779220779221,1,16,1,72,75,32,43,0.426666666666667,39,18,21,36,14,22,0.52,0.5625,296,2,1,2,1,1,1,1,381,52,5,1,0,1,1,1,1,1,0,0
65,0.54,36,29,27,0.46,12,15,24,14,0.415384615384615,0.444444444444444,0.553846153846154,0.5,1.07142857142857,-0.571428571428571,0,8,1,8,65,27,38,0.415384615384615,36,12,24,29,15,14,0.553846153846154,0.444444444444444,232,2,1,2,0,2,0,2,382,52,5,1,0,0,0,0,0,0,0,0
85,0.54,46,39,46,0.46,21,25,25,14,0.541176470588235,0.456521739130435,0.541176470588235,0.84,1.78571428571429,-0.945714285714286,0,47,1,47,85,46,39,0.541176470588235,46,21,25,39,25,14,0.541176470588235,0.456521739130435,271,2,1,2,0,2,0,2,383,52,5,1,0,0,0,1,0,0,0,0
75,0.54,41,34,40,0.54,22,18,19,16,0.533333333333333,0.55,0.546666666666667,1.15789473684211,1.125,0.0328947368421053,1,25,2,81,75,40,35,0.533333333333333,34,18,16,41,22,19,0.453333333333333,0.45,305,2,1,2,0,2,0,2,384,52,5,1,0,0,0,1,0,0,0,0
85,0.54,46,39,37,0.46,17,20,29,19,0.435294117647059,0.459459459459459,0.541176470588235,0.586206896551724,1.05263157894737,-0.466424682395644,0,44,1,44,85,37,48,0.435294117647059,46,17,29,39,20,19,0.541176470588235,0.459459459459459,268,2,1,2,0,2,0,2,385,52,5,1,0,0,0,1,0,0,0,0
75,0.52,39,36,33,0.46,15,18,24,18,0.44,0.454545454545455,0.52,0.625,1,-0.375,0,15,2,15,75,33,42,0.44,36,18,18,39,15,24,0.48,0.545454545454545,351,2,2,4,1,1,0,2,386,53,6,1,1,2,3,1,1,0,1,0
85,0.52,45,40,46,0.44,20,26,25,14,0.541176470588235,0.434782608695652,0.529411764705882,0.8,1.85714285714286,-1.05714285714286,0,40,2,40,85,46,39,0.541176470588235,40,26,14,45,20,25,0.470588235294118,0.565217391304348,376,2,2,4,1,1,0,2,387,53,6,1,1,0,0,1,0,0,0,0
85,0.54,46,39,44,0.56,25,19,21,20,0.517647058823529,0.568181818181818,0.541176470588235,1.19047619047619,0.95,0.240476190476191,1,48,1,104,85,44,41,0.517647058823529,46,25,21,39,19,20,0.541176470588235,0.568181818181818,440,2,2,4,1,1,0,2,388,53,6,1,1,0,0,1,0,0,0,0
65,0.56,37,28,25,0.46,11,14,26,14,0.384615384615385,0.44,0.569230769230769,0.423076923076923,1,-0.576923076923077,0,11,2,11,65,25,40,0.384615384615385,28,14,14,37,11,26,0.430769230769231,0.56,347,2,2,4,1,1,0,2,389,53,6,1,1,0,0,1,0,0,0,0
85,0.56,48,37,36,0.48,17,19,31,18,0.423529411764706,0.472222222222222,0.564705882352941,0.548387096774194,1.05555555555556,-0.507168458781362,0,51,2,51,85,36,49,0.423529411764706,37,19,18,48,17,31,0.435294117647059,0.527777777777778,387,2,2,4,1,1,0,2,390,53,6,1,1,0,0,1,0,0,0,0
75,0.52,39,36,41,0.44,18,23,21,13,0.546666666666667,0.439024390243902,0.52,0.857142857142857,1.76923076923077,-0.912087912087912,0,19,1,19,75,41,34,0.546666666666667,39,18,21,36,23,13,0.52,0.439024390243902,355,2,2,4,0,2,1,1,391,53,6,1,1,0,0,0,0,0,0,0
75,0.54,41,34,39,0.44,17,22,24,12,0.52,0.435897435897436,0.546666666666667,0.708333333333333,1.83333333333333,-1.125,0,26,1,26,75,39,36,0.52,41,17,24,34,22,12,0.546666666666667,0.435897435897436,138,1,2,3,1,1,0,2,392,54,10,0,1,1,2,0,1,1,0,0
85,0.54,46,39,37,0.54,20,17,26,22,0.435294117647059,0.540540540540541,0.541176470588235,0.769230769230769,0.772727272727273,-0.00349650349650343,1,44,1,100,85,37,48,0.435294117647059,46,20,26,39,17,22,0.541176470588235,0.540540540540541,212,1,2,3,1,1,0,2,393,54,10,0,1,0,0,1,0,0,0,0
85,0.56,48,37,33,0.56,19,14,29,23,0.388235294117647,0.575757575757576,0.564705882352941,0.655172413793103,0.608695652173913,0.0464767616191903,1,53,1,109,85,33,52,0.388235294117647,48,19,29,37,14,23,0.564705882352941,0.575757575757576,221,1,2,3,1,1,0,2,394,54,10,0,1,0,0,1,0,0,0,0
75,0.52,39,36,44,0.48,21,23,18,13,0.586666666666667,0.477272727272727,0.52,1.16666666666667,1.76923076923077,-0.602564102564102,0,17,2,17,75,44,31,0.586666666666667,36,23,13,39,21,18,0.48,0.522727272727273,129,1,2,3,0,2,1,1,395,54,10,0,1,0,0,0,0,0,0,0
75,0.52,39,36,41,0.44,18,23,21,13,0.546666666666667,0.439024390243902,0.52,0.857142857142857,1.76923076923077,-0.912087912087912,0,19,1,19,75,41,34,0.546666666666667,39,18,21,36,23,13,0.52,0.439024390243902,131,1,2,3,1,1,0,2,396,54,10,0,1,0,0,0,0,0,0,0
85,0.52,45,40,26,0.52,14,12,31,28,0.305882352941176,0.538461538461538,0.529411764705882,0.451612903225806,0.428571428571429,0.0230414746543779,1,33,2,89,85,26,59,0.305882352941176,40,12,28,45,14,31,0.470588235294118,0.461538461538462,201,1,2,3,0,2,1,1,397,54,10,0,1,0,0,0,0,0,0,0
85,0.52,45,40,35,0.56,20,15,25,25,0.411764705882353,0.571428571428571,0.529411764705882,0.8,0.6,0.2,1,37,1,93,85,35,50,0.411764705882353,45,20,25,40,15,25,0.529411764705882,0.571428571428571,205,1,2,3,1,1,0,2,398,54,10,0,1,0,0,0,0,0,0,0
75,0.56,43,32,29,0.46,13,16,30,16,0.386666666666667,0.448275862068966,0.573333333333333,0.433333333333333,1,-0.566666666666667,0,28,2,28,75,29,46,0.386666666666667,32,16,16,43,13,30,0.426666666666667,0.551724137931034,140,1,2,3,0,2,1,1,399,54,10,0,1,0,0,0,0,0,0,0
65,0.52,34,31,38,0.52,20,18,14,13,0.584615384615385,0.526315789473684,0.523076923076923,1.42857142857143,1.38461538461538,0.043956043956044,1,4,2,60,65,38,27,0.584615384615385,31,18,13,34,20,14,0.476923076923077,0.473684210526316,172,1,2,3,0,2,1,1,400,54,10,0,1,0,0,1,0,0,0,0
75,0.56,43,32,38,0.46,17,21,26,11,0.506666666666667,0.447368421052632,0.573333333333333,0.653846153846154,1.90909090909091,-1.25524475524476,0,31,1,31,75,38,37,0.506666666666667,43,17,26,32,21,11,0.573333333333333,0.447368421052632,143,1,2,3,1,1,0,2,401,54,10,0,1,0,0,0,0,0,0,1
85,0.52,45,40,38,0.52,20,18,25,22,0.447058823529412,0.526315789473684,0.529411764705882,0.8,0.818181818181818,-0.0181818181818182,1,35,2,91,85,38,47,0.447058823529412,40,18,22,45,20,25,0.470588235294118,0.473684210526316,427,2,2,4,0,2,1,1,402,55,5,1,1,1,1,0,1,1,0,0
85,0.54,46,39,46,0.54,25,21,21,18,0.541176470588235,0.543478260869565,0.541176470588235,1.19047619047619,1.16666666666667,0.0238095238095237,1,47,1,103,85,46,39,0.541176470588235,46,25,21,39,21,18,0.541176470588235,0.543478260869565,439,2,2,4,1,1,0,2,403,55,5,1,1,0,0,0,0,0,0,0
65,0.52,34,31,30,0.52,16,14,18,17,0.461538461538462,0.533333333333333,0.523076923076923,0.888888888888889,0.823529411764706,0.065359477124183,1,1,2,57,65,30,35,0.461538461538462,31,14,17,34,16,18,0.476923076923077,0.466666666666667,393,2,2,4,0,2,1,1,404,55,5,1,1,0,0,0,0,0,0,0
85,0.56,48,37,44,0.54,24,20,24,17,0.517647058823529,0.545454545454545,0.564705882352941,1,1.17647058823529,-0.176470588235294,1,55,1,111,85,44,41,0.517647058823529,48,24,24,37,20,17,0.564705882352941,0.545454545454545,447,2,2,4,1,1,0,2,405,55,5,1,1,0,0,0,0,0,0,0
65,0.54,36,29,28,0.52,15,13,21,16,0.430769230769231,0.535714285714286,0.553846153846154,0.714285714285714,0.8125,-0.0982142857142857,1,7,2,63,65,28,37,0.430769230769231,29,13,16,36,15,21,0.446153846153846,0.464285714285714,399,2,2,4,0,2,1,1,406,55,5,1,1,0,0,0,0,0,0,0
75,0.56,43,32,30,0.48,14,16,29,16,0.4,0.466666666666667,0.573333333333333,0.482758620689655,1,-0.517241379310345,0,27,1,27,75,30,45,0.4,43,14,29,32,16,16,0.573333333333333,0.466666666666667,251,2,1,2,0,2,0,2,407,56,8,1,0,2,4,0,1,0,1,0
65,0.52,34,31,28,0.44,12,16,22,15,0.430769230769231,0.428571428571429,0.523076923076923,0.545454545454545,1.06666666666667,-0.521212121212121,0,3,1,3,65,28,37,0.430769230769231,34,12,22,31,16,15,0.523076923076923,0.428571428571429,227,2,1,2,0,2,0,2,408,56,8,1,0,0,0,1,0,0,0,0
85,0.54,46,39,38,0.48,18,20,28,19,0.447058823529412,0.473684210526316,0.541176470588235,0.642857142857143,1.05263157894737,-0.409774436090225,0,43,1,43,85,38,47,0.447058823529412,46,18,28,39,20,19,0.541176470588235,0.473684210526316,267,2,1,2,0,2,0,2,409,56,8,1,0,0,0,1,0,0,0,0
85,0.54,46,39,44,0.44,19,25,27,14,0.517647058823529,0.431818181818182,0.541176470588235,0.703703703703704,1.78571428571429,-1.08201058201058,0,48,1,48,85,44,41,0.517647058823529,46,19,27,39,25,14,0.541176470588235,0.431818181818182,272,2,1,2,0,2,0,2,410,56,8,1,0,0,0,1,0,0,0,0
65,0.52,34,31,35,0.44,15,20,19,11,0.538461538461538,0.428571428571429,0.523076923076923,0.789473684210526,1.81818181818182,-1.02870813397129,0,6,1,6,65,35,30,0.538461538461538,34,15,19,31,20,11,0.523076923076923,0.428571428571429,230,2,1,2,0,2,0,2,411,56,8,1,0,0,0,1,0,0,0,0
85,0.52,45,40,35,0.56,20,15,25,25,0.411764705882353,0.571428571428571,0.529411764705882,0.8,0.6,0.2,1,37,1,93,85,35,50,0.411764705882353,45,20,25,40,15,25,0.529411764705882,0.571428571428571,317,2,1,2,1,1,1,1,412,56,8,1,0,0,0,0,0,0,0,0
85,0.52,45,40,48,0.46,22,26,23,14,0.564705882352941,0.458333333333333,0.529411764705882,0.956521739130435,1.85714285714286,-0.900621118012422,0,39,1,39,85,48,37,0.564705882352941,45,22,23,40,26,14,0.529411764705882,0.458333333333333,263,2,1,2,0,2,0,2,413,56,8,1,0,0,0,0,0,0,0,0
85,0.56,48,37,33,0.56,19,14,29,23,0.388235294117647,0.575757575757576,0.564705882352941,0.655172413793103,0.608695652173913,0.0464767616191903,1,53,1,109,85,33,52,0.388235294117647,48,19,29,37,14,23,0.564705882352941,0.575757575757576,333,2,1,2,1,1,1,1,414,56,8,1,0,0,0,0,0,0,0,0
75,0.54,41,34,32,0.48,15,17,26,17,0.426666666666667,0.46875,0.546666666666667,0.576923076923077,1,-0.423076923076923,0,21,2,21,75,32,43,0.426666666666667,34,17,17,41,15,26,0.453333333333333,0.53125,21,1,1,1,0,2,0,2,415,57,10,0,0,1,2,0,1,1,0,0
85,0.56,48,37,35,0.46,16,19,32,18,0.411764705882353,0.457142857142857,0.564705882352941,0.5,1.05555555555556,-0.555555555555556,0,52,1,52,85,35,50,0.411764705882353,48,16,32,37,19,18,0.564705882352941,0.457142857142857,52,1,1,1,1,1,1,1,416,57,10,0,0,0,0,0,0,0,0,0
65,0.56,37,28,26,0.48,12,14,25,14,0.4,0.461538461538462,0.569230769230769,0.48,1,-0.52,0,10,1,10,65,26,39,0.4,37,12,25,28,14,14,0.569230769230769,0.461538461538462,10,1,1,1,1,1,1,1,417,57,10,0,0,0,0,1,0,0,0,0
75,0.52,39,36,24,0.54,13,11,26,25,0.32,0.541666666666667,0.52,0.5,0.44,0.06,1,13,2,69,75,24,51,0.32,36,11,25,39,13,26,0.48,0.458333333333333,69,1,1,1,0,2,0,2,418,57,10,0,0,0,0,0,0,0,0,0
75,0.54,41,34,42,0.48,20,22,21,12,0.56,0.476190476190476,0.546666666666667,0.952380952380952,1.83333333333333,-0.880952380952381,0,24,2,24,75,42,33,0.56,34,22,12,41,20,21,0.453333333333333,0.523809523809524,24,1,1,1,0,2,0,2,419,57,10,0,0,0,0,1,0,0,0,0
65,0.54,36,29,28,0.48,13,15,23,14,0.430769230769231,0.464285714285714,0.553846153846154,0.565217391304348,1.07142857142857,-0.506211180124224,0,7,2,7,65,28,37,0.430769230769231,29,15,14,36,13,23,0.446153846153846,0.535714285714286,7,1,1,1,0,2,0,2,420,57,10,0,0,0,0,1,0,0,0,0
85,0.56,48,37,33,0.44,14,19,34,18,0.388235294117647,0.424242424242424,0.564705882352941,0.411764705882353,1.05555555555556,-0.643790849673203,0,53,1,53,85,33,52,0.388235294117647,48,14,34,37,19,18,0.564705882352941,0.424242424242424,53,1,1,1,1,1,1,1,421,57,10,0,0,0,0,0,0,0,0,0
65,0.52,34,31,35,0.44,15,20,19,11,0.538461538461538,0.428571428571429,0.523076923076923,0.789473684210526,1.81818181818182,-1.02870813397129,0,6,1,6,65,35,30,0.538461538461538,34,15,19,31,20,11,0.523076923076923,0.428571428571429,6,1,1,1,1,1,1,1,422,57,10,0,0,0,0,1,0,0,0,0
85,0.52,45,40,26,0.48,12,14,33,26,0.305882352941176,0.461538461538462,0.529411764705882,0.363636363636364,0.538461538461538,-0.174825174825175,0,33,2,33,85,26,59,0.305882352941176,40,14,26,45,12,33,0.470588235294118,0.538461538461538,33,1,1,1,0,2,0,2,423,57,10,0,0,0,0,0,0,0,0,0
85,0.56,48,37,25,0.48,12,13,36,24,0.294117647058824,0.48,0.564705882352941,0.333333333333333,0.541666666666667,-0.208333333333333,0,49,1,49,85,25,60,0.294117647058824,48,12,36,37,13,24,0.564705882352941,0.48,49,1,1,1,1,1,1,1,424,57,10,0,0,0,0,0,0,0,0,0
85,0.56,48,37,25,0.52,13,12,35,25,0.294117647058824,0.52,0.564705882352941,0.371428571428571,0.48,-0.108571428571429,1,49,1,105,85,25,60,0.294117647058824,48,13,35,37,12,25,0.564705882352941,0.52,329,2,1,2,1,1,1,1,425,58,6,1,0,1,1,1,1,1,0,0
85,0.54,46,39,25,0.54,14,11,32,28,0.294117647058824,0.56,0.541176470588235,0.4375,0.392857142857143,0.0446428571428572,1,42,2,98,85,25,60,0.294117647058824,39,11,28,46,14,32,0.458823529411765,0.44,322,2,1,2,0,2,0,2,426,58,6,1,0,0,0,0,0,0,0,0
